drug_name,url
A-Methapred injection,https://www.drugs.com/mtm/a-methapred-injection.html
Amabelz,https://www.drugs.com/pro/amabelz.html
Amantadine,https://www.drugs.com/amantadine.html
Amantadine Hydrochloride (Antiparkinson),https://www.drugs.com/monograph/amantadine-hydrochloride-antiparkinson.html
Amantadine Hydrochloride (Antiviral),https://www.drugs.com/monograph/amantadine-hydrochloride-antiviral.html
Amantadine Oral Solution USP,https://www.drugs.com/pro/amantadine-oral-solution-usp.html
Amantadine Syrup,https://www.drugs.com/pro/amantadine-syrup.html
Amantadine Tablets,https://www.drugs.com/pro/amantadine-tablets.html
Amapki Fakzynja Co-Pack,https://www.drugs.com/pro/amapki-fakzynja-co-pack.html
Amaryl,https://www.drugs.com/amaryl.html
Amazonian Basil,https://www.drugs.com/npp/amazonian-basil.html
Ambator Diclofenac Patch,https://www.drugs.com/pro/ambator-diclofenac-patch.html
Ambator Lidocaine Patch,https://www.drugs.com/pro/ambator-lidocaine-patch.html
Ambien,https://www.drugs.com/ambien.html
Ambien CR,https://www.drugs.com/cons/ambien-cr.html
Ambifed CD,https://www.drugs.com/mtm/ambifed-cd.html
Ambifed-G,https://www.drugs.com/mtm/ambifed-g.html
Ambisome,https://www.drugs.com/ambisome.html
Ambrisentan,https://www.drugs.com/mtm/ambrisentan.html
Ambrisentan Tablets,https://www.drugs.com/pro/ambrisentan-tablets.html
Ambroxol,https://www.drugs.com/ambroxol.html
Amcinonide,https://www.drugs.com/cons/amcinonide.html
Amcinonide Lotion,https://www.drugs.com/pro/amcinonide-lotion.html
Amcinonide Ointment,https://www.drugs.com/pro/amcinonide-ointment.html
Amcinonide topical,https://www.drugs.com/mtm/amcinonide-topical.html
Ameluz,https://www.drugs.com/ameluz.html
Ameluz Gel,https://www.drugs.com/pro/ameluz-gel.html
Amerge,https://www.drugs.com/mtm/amerge.html
Amethia,https://www.drugs.com/cons/amethia.html
Amethia (91 Day) extended-cycle,https://www.drugs.com/mtm/amethia-91-day-extended-cycle.html
Amethia Lo,https://www.drugs.com/cons/amethia-lo.html
Amethia Lo extended-cycle,https://www.drugs.com/mtm/amethia-lo-extended-cycle.html
Amethyst,https://www.drugs.com/pro/amethyst.html
Amethyst (28 Day),https://www.drugs.com/mtm/amethyst-28-day.html
Amevive,https://www.drugs.com/amevive.html
Amibid LA,https://www.drugs.com/cons/amibid-la.html
Amicar,https://www.drugs.com/mtm/amicar.html
Amicar (Aminocaproic acid Intravenous),https://www.drugs.com/cons/amicar-aminocaproic-acid-intravenous.html
Amicar (Aminocaproic acid Oral),https://www.drugs.com/cons/amicar-aminocaproic-acid-oral.html
Amidate,https://www.drugs.com/pro/amidate.html
Amifampridine,https://www.drugs.com/mtm/amifampridine.html
Amifampridine Phosphate,https://www.drugs.com/monograph/amifampridine-phosphate.html
Amifostine,https://www.drugs.com/mtm/amifostine.html
Amikacin,https://www.drugs.com/mtm/amikacin.html
Amikacin liposome,https://www.drugs.com/mtm/amikacin-liposome.html
Amikin,https://www.drugs.com/mtm/amikin.html
Amikin Pediatric,https://www.drugs.com/cons/amikin-pediatric.html
Amiloride,https://www.drugs.com/mtm/amiloride.html
Amiloride and hydrochlorothiazide,https://www.drugs.com/cons/amiloride-and-hydrochlorothiazide.html
Amino Acid Injections,https://www.drugs.com/monograph/amino-acid-injections.html
Amino acids,https://www.drugs.com/cons/amino-acids.html
Amino acids and electrolytes in dextrose with calcium,https://www.drugs.com/cons/amino-acids-and-electrolytes-in-dextrose-with-calcium.html
Amino acids in dextrose,https://www.drugs.com/cons/amino-acids-in-dextrose.html
Amino Acids Injection,https://www.drugs.com/pro/amino-acids-injection.html
Aminobenzoate potassium,https://www.drugs.com/cons/aminobenzoate-potassium.html
Aminocaproic,https://www.drugs.com/pro/aminocaproic.html
Aminocaproic acid,https://www.drugs.com/mtm/aminocaproic-acid.html
Aminocaproic acid (Intravenous),https://www.drugs.com/cons/aminocaproic-acid-intravenous.html
Aminocaproic acid (Oral),https://www.drugs.com/cons/aminocaproic-acid-oral.html
Aminocaproic Acid Injection,https://www.drugs.com/pro/aminocaproic-acid-injection.html
Aminocaproic Acid Oral Solution,https://www.drugs.com/pro/aminocaproic-acid-oral-solution.html
Aminofen,https://www.drugs.com/cons/aminofen.html
Aminoglycosides General Statement,https://www.drugs.com/monograph/aminoglycosides-general-statement.html
Aminohippurate sodium,https://www.drugs.com/cons/aminohippurate-sodium.html
Aminolevulinic acid,https://www.drugs.com/mtm/aminolevulinic-acid.html
Aminolevulinic acid (Oral),https://www.drugs.com/cons/aminolevulinic-acid-oral.html
Aminolevulinic acid topical,https://www.drugs.com/mtm/aminolevulinic-acid-topical.html
Aminomine,https://www.drugs.com/cons/aminomine.html
Aminopenicillins General Statement,https://www.drugs.com/monograph/aminopenicillins-general-statement.html
Aminophylline (Intravenous),https://www.drugs.com/cons/aminophylline-intravenous.html
Aminophylline (Oral),https://www.drugs.com/cons/aminophylline-oral.html
Aminophylline injection,https://www.drugs.com/mtm/aminophylline-injection.html
Aminophylline Oral Solution,https://www.drugs.com/pro/aminophylline-oral-solution.html
Aminophylline Tablets,https://www.drugs.com/pro/aminophylline-tablets.html
Aminosalicylate sodium,https://www.drugs.com/cons/aminosalicylate-sodium.html
Aminosalicylic Acid,https://www.drugs.com/monograph/aminosalicylic-acid.html
Aminosyn,https://www.drugs.com/pro/aminosyn.html
Aminosyn 10%,https://www.drugs.com/pro/aminosyn-10.html
Aminosyn II Injection,https://www.drugs.com/pro/aminosyn-ii-injection.html
Aminosyn II Sulfite Free,https://www.drugs.com/pro/aminosyn-ii-sulfite-free.html
Aminosyn-PF Injection,https://www.drugs.com/pro/aminosyn-pf-injection.html
Aminoxin,https://www.drugs.com/cons/aminoxin.html
Amiodarone,https://www.drugs.com/amiodarone.html
Amiodarone (Intravenous),https://www.drugs.com/cons/amiodarone-intravenous.html
Amiodarone Hydrochloride,https://www.drugs.com/monograph/amiodarone-hydrochloride.html
Amiodarone injection,https://www.drugs.com/mtm/amiodarone-injection.html
Amisulpride,https://www.drugs.com/mtm/amisulpride.html
Amitiza,https://www.drugs.com/amitiza.html
Amitriptyline,https://www.drugs.com/amitriptyline.html
Amitriptyline and chlordiazepoxide,https://www.drugs.com/mtm/amitriptyline-and-chlordiazepoxide.html
Amitriptyline and perphenazine,https://www.drugs.com/mtm/amitriptyline-and-perphenazine.html
Amivantamab,https://www.drugs.com/amivantamab.html
Amivantamab-vmjw,https://www.drugs.com/cons/amivantamab-vmjw.html
Amjevita,https://www.drugs.com/amjevita.html
Amjevita Autoinjector,https://www.drugs.com/mtm/amjevita-autoinjector.html
Amlactin,https://www.drugs.com/mtm/amlactin.html
AmLactin Cerapeutic,https://www.drugs.com/mtm/amlactin-cerapeutic.html
AmLactin Foot Cream Therapy,https://www.drugs.com/mtm/amlactin-foot-cream-therapy.html
Amlactin Ultra,https://www.drugs.com/mtm/amlactin-ultra.html
Amlexanox,https://www.drugs.com/cons/amlexanox.html
Amlodipine,https://www.drugs.com/amlodipine.html
Amlodipine and atorvastatin,https://www.drugs.com/mtm/amlodipine-and-atorvastatin.html
Amlodipine and Atorvastatin Tablets,https://www.drugs.com/pro/amlodipine-and-atorvastatin-tablets.html
Amlodipine and benazepril,https://www.drugs.com/mtm/amlodipine-and-benazepril.html
Amlodipine and celecoxib,https://www.drugs.com/mtm/amlodipine-and-celecoxib.html
Amlodipine and olmesartan,https://www.drugs.com/mtm/amlodipine-and-olmesartan.html
Amlodipine and Olmesartan Medoxomil,https://www.drugs.com/pro/amlodipine-and-olmesartan-medoxomil.html
Amlodipine and perindopril,https://www.drugs.com/mtm/amlodipine-and-perindopril.html
Amlodipine and telmisartan,https://www.drugs.com/mtm/amlodipine-and-telmisartan.html
Amlodipine and valsartan,https://www.drugs.com/mtm/amlodipine-and-valsartan.html
Amlodipine Suspension,https://www.drugs.com/pro/amlodipine-suspension.html
"Amlodipine, hydrochlorothiazide, and olmesartan",https://www.drugs.com/mtm/amlodipine-hydrochlorothiazide-and-olmesartan.html
"Amlodipine, hydrochlorothiazide, and valsartan",https://www.drugs.com/mtm/amlodipine-hydrochlorothiazide-and-valsartan.html
"Amlodipine, valsartan, and hydrochlorothiazide",https://www.drugs.com/cons/amlodipine-valsartan-and-hydrochlorothiazide.html
Ammens Medicated,https://www.drugs.com/cons/ammens-medicated.html
Ammonia Inhalants,https://www.drugs.com/pro/ammonia-inhalants.html
Ammonia N-13,https://www.drugs.com/pro/ammonia-n-13.html
"Ammonia Spirit, Aromatic",https://www.drugs.com/monograph/ammonia-spirit-aromatic.html
Ammoniated mercury,https://www.drugs.com/cons/ammoniated-mercury.html
Ammonium Chloride,https://www.drugs.com/pro/ammonium-chloride.html
Ammonium Lactate,https://www.drugs.com/pro/ammonium-lactate.html
Ammonium lactate and urea topical,https://www.drugs.com/mtm/ammonium-lactate-and-urea-topical.html
Ammonium Lactate Cream,https://www.drugs.com/pro/ammonium-lactate-cream.html
Ammonium lactate topical,https://www.drugs.com/mtm/ammonium-lactate-topical.html
Ammonium molybdate,https://www.drugs.com/cons/ammonium-molybdate.html
Ammonul,https://www.drugs.com/ammonul.html
Amnesteem,https://www.drugs.com/mtm/amnesteem.html
Amobarbital,https://www.drugs.com/monograph/amobarbital.html
Amoclan,https://www.drugs.com/cons/amoclan.html
Amondys 45,https://www.drugs.com/amondys-45.html
Amoxapine,https://www.drugs.com/mtm/amoxapine.html
Amoxicillin,https://www.drugs.com/amoxicillin.html
Amoxicillin and Clavulanate,https://www.drugs.com/amoxicillin_clavulanate.html
Amoxicillin and Clavulanate Chewable,https://www.drugs.com/pro/amoxicillin-and-clavulanate-chewable.html
Amoxicillin and Clavulanate ER Tablets,https://www.drugs.com/pro/amoxicillin-and-clavulanate-er-tablets.html
Amoxicillin and Clavulanate Oral Suspension,https://www.drugs.com/pro/amoxicillin-and-clavulanate-oral-suspension.html
Amoxicillin and clavulanate potassium,https://www.drugs.com/mtm/amoxicillin-and-clavulanate-potassium.html
Amoxicillin and Clavulanate Tablets,https://www.drugs.com/pro/amoxicillin-and-clavulanate-tablets.html
Amoxicillin and vonoprazan,https://www.drugs.com/mtm/amoxicillin-and-vonoprazan.html
Amoxicillin Capsules,https://www.drugs.com/pro/amoxicillin-capsules.html
Amoxicillin Chewable,https://www.drugs.com/pro/amoxicillin-chewable.html
Amoxicillin Extended Release Tablets,https://www.drugs.com/pro/amoxicillin-extended-release-tablets.html
Amoxicillin Suspension,https://www.drugs.com/pro/amoxicillin-suspension.html
Amoxicillin Tablets,https://www.drugs.com/pro/amoxicillin-tablets.html
"Amoxicillin, clarithromycin, and lansoprazole",https://www.drugs.com/mtm/amoxicillin-clarithromycin-and-lansoprazole.html
"Amoxicillin, clarithromycin, and omeprazole",https://www.drugs.com/mtm/amoxicillin-clarithromycin-and-omeprazole.html
"Amoxicillin, clarithromycin, and vonoprazan",https://www.drugs.com/mtm/amoxicillin-clarithromycin-and-vonoprazan.html
"Amoxicillin, omeprazole, and rifabutin",https://www.drugs.com/mtm/amoxicillin-omeprazole-and-rifabutin.html
Amoxicot,https://www.drugs.com/cons/amoxicot.html
Amoxil,https://www.drugs.com/amoxil.html
Amphadase,https://www.drugs.com/amphadase.html
Amphadase injection,https://www.drugs.com/mtm/amphadase-injection.html
Amphenol-40,https://www.drugs.com/pro/amphenol-40.html
Amphetamine,https://www.drugs.com/amphetamine.html
Amphetamine and dextroamphetamine,https://www.drugs.com/mtm/amphetamine-and-dextroamphetamine.html
Amphetamine Sulfate,https://www.drugs.com/mtm/amphetamine-sulfate.html
Amphetamine Suspension,https://www.drugs.com/pro/amphetamine-suspension.html
Amphetamine Tablets,https://www.drugs.com/pro/amphetamine-tablets.html
Amphetamines General Statement,https://www.drugs.com/monograph/amphetamines-general-statement.html
Amphocin,https://www.drugs.com/cons/amphocin.html
Amphojel,https://www.drugs.com/mtm/amphojel.html
Amphotec,https://www.drugs.com/cons/amphotec.html
Amphotericin B,https://www.drugs.com/mtm/amphotericin-b.html
Amphotericin b cholesteryl sulfate complex,https://www.drugs.com/cons/amphotericin-b-cholesteryl-sulfate-complex.html
Amphotericin B lipid complex,https://www.drugs.com/mtm/amphotericin-b-lipid-complex.html
Amphotericin B liposomal,https://www.drugs.com/mtm/amphotericin-b-liposomal.html
Amphotericin b liposome,https://www.drugs.com/cons/amphotericin-b-liposome.html
Amphotericin B Liposome Injection,https://www.drugs.com/pro/amphotericin-b-liposome-injection.html
Ampicillin,https://www.drugs.com/mtm/ampicillin.html
Ampicillin and sulbactam,https://www.drugs.com/mtm/ampicillin-and-sulbactam.html
Ampicillin and Sulbactam Injection,https://www.drugs.com/pro/ampicillin-and-sulbactam-injection.html
Ampicillin Capsules,https://www.drugs.com/pro/ampicillin-capsules.html
Ampicillin injection,https://www.drugs.com/mtm/ampicillin-injection.html
Ampyra,https://www.drugs.com/ampyra.html
Amrix,https://www.drugs.com/mtm/amrix.html
Amsacrine,https://www.drugs.com/cons/amsacrine.html
Amtagvi,https://www.drugs.com/amtagvi.html
Amturnide,https://www.drugs.com/amturnide.html
Amvuttra,https://www.drugs.com/amvuttra.html
Amyl nitrite,https://www.drugs.com/cons/amyl-nitrite.html
Amyl Nitrite (Nasal),https://www.drugs.com/monograph/amyl-nitrite-nasal.html
Amyl Nitrite Inhalant,https://www.drugs.com/pro/amyl-nitrite-inhalant.html
Amytal Sodium,https://www.drugs.com/pro/amytal-sodium.html
Amyvid,https://www.drugs.com/amyvid.html
Amyvid Injection,https://www.drugs.com/pro/amyvid-injection.html
Amzeeq,https://www.drugs.com/mtm/amzeeq.html
An-DTPA,https://www.drugs.com/cons/an-dtpa.html
Ana-Lex Cream,https://www.drugs.com/pro/ana-lex-cream.html
Ana-Lex topical/rectal,https://www.drugs.com/mtm/ana-lex-topical-rectal.html
Anacaine,https://www.drugs.com/cons/anacaine.html
Anacaulase-bcdb,https://www.drugs.com/cons/anacaulase-bcdb.html
Anacaulase-bcdb (Topical),https://www.drugs.com/monograph/anacaulase-bcdb-topical.html
Anacin,https://www.drugs.com/anacin.html
Anacin Advanced Headache Formula,https://www.drugs.com/mtm/anacin-advanced-headache-formula.html
Anacin AF,https://www.drugs.com/mtm/anacin-af.html
Anacin Aspirin Free,https://www.drugs.com/cons/anacin-aspirin-free.html
Anacin Extra Strength,https://www.drugs.com/mtm/anacin-extra-strength.html
Anadrol,https://www.drugs.com/pro/anadrol.html
Anafranil,https://www.drugs.com/mtm/anafranil.html
Anagrelide,https://www.drugs.com/mtm/anagrelide.html
Anakinra,https://www.drugs.com/mtm/anakinra.html
Analpram HC Cream,https://www.drugs.com/pro/analpram-hc-cream.html
Analpram HC Lotion,https://www.drugs.com/pro/analpram-hc-lotion.html
AnaMantle HC,https://www.drugs.com/cons/anamantle-hc.html
Anaplex DM,https://www.drugs.com/mtm/anaplex-dm.html
Anaprox,https://www.drugs.com/cons/anaprox.html
Anaprox-DS,https://www.drugs.com/mtm/anaprox-ds.html
Anascorp,https://www.drugs.com/anascorp.html
Anascorp Injection,https://www.drugs.com/pro/anascorp-injection.html
Anasept,https://www.drugs.com/mtm/anasept.html
Anasept Cleanser,https://www.drugs.com/mtm/anasept-cleanser.html
Anaspaz,https://www.drugs.com/pro/anaspaz.html
Anastrozole,https://www.drugs.com/mtm/anastrozole.html
Anavip,https://www.drugs.com/mtm/anavip.html
Anavip (equine),https://www.drugs.com/mtm/anavip-equine.html
Anbesol,https://www.drugs.com/cons/anbesol.html
Anbesol Gel,https://www.drugs.com/anbesol-gel.html
Ancef,https://www.drugs.com/cons/ancef.html
Ancobon,https://www.drugs.com/mtm/ancobon.html
Andehist DM NR Syrup,https://www.drugs.com/mtm/andehist-dm-nr-syrup.html
Andembry,https://www.drugs.com/andembry.html
Andexxa,https://www.drugs.com/mtm/andexxa.html
Andrachne,https://www.drugs.com/npp/andrachne.html
Androderm,https://www.drugs.com/cons/androderm.html
AndroGel,https://www.drugs.com/androgel.html
AndroGel Packets,https://www.drugs.com/mtm/androgel-packets.html
AndroGel Pump 1.25 g/pump actuation,https://www.drugs.com/mtm/androgel-pump-1-25-g-pump-actuation.html
Andrographis,https://www.drugs.com/npp/andrographis.html
Android,https://www.drugs.com/mtm/android.html
Androxy,https://www.drugs.com/pro/androxy.html
AneCream,https://www.drugs.com/mtm/anecream.html
Anectine,https://www.drugs.com/cons/anectine.html
Anestacon,https://www.drugs.com/cons/anestacon.html
Anesthesia S/I-40,https://www.drugs.com/pro/anesthesia-s-i-40.html
Anesthesia S/I-50,https://www.drugs.com/pro/anesthesia-s-i-50.html
Anesthetic Gel,https://www.drugs.com/pro/anesthetic-gel.html
Anexsia,https://www.drugs.com/cons/anexsia.html
Angelica,https://www.drugs.com/npp/angelica.html
Angeliq,https://www.drugs.com/angeliq.html
Angiomax,https://www.drugs.com/mtm/angiomax.html
Angioscein,https://www.drugs.com/cons/angioscein.html
Angiotensin ii,https://www.drugs.com/cons/angiotensin-ii.html
Angiotensin II Injection,https://www.drugs.com/pro/angiotensin-ii-injection.html
Anidulafungin,https://www.drugs.com/mtm/anidulafungin.html
Anifrolumab,https://www.drugs.com/anifrolumab.html
Animal Allergens Injection,https://www.drugs.com/pro/animal-allergens-injection.html
Animi-3,https://www.drugs.com/pro/animi-3.html
Animi-3 with Vitamin D,https://www.drugs.com/mtm/animi-3-with-vitamin-d.html
Anise,https://www.drugs.com/npp/anise.html
Anjeso,https://www.drugs.com/cons/anjeso.html
Anktiva,https://www.drugs.com/anktiva.html
Annovera,https://www.drugs.com/annovera.html
Annovera Ring,https://www.drugs.com/annovera.html
Anodyne LPT,https://www.drugs.com/pro/anodyne-lpt.html
Anolor 300,https://www.drugs.com/cons/anolor-300.html
Anorectal Cream,https://www.drugs.com/pro/anorectal-cream.html
Anoro Ellipta,https://www.drugs.com/anoro-ellipta.html
Ansaid,https://www.drugs.com/cons/ansaid.html
Ansuvimab-zykl,https://www.drugs.com/cons/ansuvimab-zykl.html
Antabuse,https://www.drugs.com/antabuse.html
Antacids,https://www.drugs.com/monograph/antacids.html
Antagon,https://www.drugs.com/cons/antagon.html
Antara,https://www.drugs.com/mtm/antara.html
Anthim,https://www.drugs.com/cons/anthim.html
Anthralin,https://www.drugs.com/cons/anthralin.html
Anthrasil,https://www.drugs.com/cons/anthrasil.html
Anthrax immune globulin,https://www.drugs.com/cons/anthrax-immune-globulin.html
Anthrax Immune Globulin IV (Human),https://www.drugs.com/monograph/anthrax-immune-globulin-iv-human.html
Anthrax vaccine,https://www.drugs.com/mtm/anthrax-vaccine.html
Anthrax Vaccine Adsorbed,https://www.drugs.com/monograph/anthrax-vaccine-adsorbed.html
"Anthrax vaccine adsorbed, adjuvanted",https://www.drugs.com/cons/anthrax-vaccine-adsorbed-adjuvanted.html
Anti-Dandruff,https://www.drugs.com/mtm/anti-dandruff.html
Anti-Diarrheal Tablet,https://www.drugs.com/pro/anti-diarrheal-tablet.html
Anti-Fungal Liquid,https://www.drugs.com/mtm/anti-fungal-liquid.html
Anti-Gas Ultra Strength,https://www.drugs.com/cons/anti-gas-ultra-strength.html
Anti-inhibitor coagulant complex,https://www.drugs.com/mtm/anti-inhibitor-coagulant-complex.html
Anti-Itch Steroid Free,https://www.drugs.com/mtm/anti-itch-steroid-free.html
Anti-thymocyte globulin rabbit,https://www.drugs.com/mtm/anti-thymocyte-globulin-rabbit.html
Antibiotic Cream,https://www.drugs.com/cons/antibiotic-cream.html
Antibiotic Otic,https://www.drugs.com/cons/antibiotic-otic.html
Anticholium Injection,https://www.drugs.com/pro/anticholium-injection.html
Anticoagulant Citrate Dextrose A,https://www.drugs.com/pro/anticoagulant-citrate-dextrose-a.html
Anticoagulant Citrate Phosphate Dextrose Adenine Solution,https://www.drugs.com/pro/anticoagulant-citrate-phosphate-dextrose-adenine-solution.html
Anticoagulant Citrate Phosphate Double Dextrose Solution,https://www.drugs.com/pro/anticoagulant-citrate-phosphate-double-dextrose-solution.html
Anticonvulsants General Statement,https://www.drugs.com/monograph/anticonvulsants-general-statement.html
Antiflex,https://www.drugs.com/cons/antiflex.html
Antihemophilic and von Willebrand factor complex,https://www.drugs.com/mtm/antihemophilic-and-von-willebrand-factor-complex.html
Antihemophilic factor,https://www.drugs.com/cons/antihemophilic-factor.html
Antihemophilic factor (recombinant) pegylated-aucl,https://www.drugs.com/cons/antihemophilic-factor-recombinant-pegylated-aucl.html
Antihemophilic factor (recombinant) porcine sequence,https://www.drugs.com/cons/antihemophilic-factor-recombinant-porcine-sequence.html
"Antihemophilic Factor (recombinant), Fc Fusion Protein",https://www.drugs.com/monograph/antihemophilic-factor-recombinant-fc-fusion-protein.html
"Antihemophilic factor (recombinant), fc-vwf-xten fusion protein-ehtl",https://www.drugs.com/cons/antihemophilic-factor-recombinant-fc-vwf-xten-fusion-protein-ehtl.html
"Antihemophilic factor (recombinant), glycopegylated-exei",https://www.drugs.com/cons/antihemophilic-factor-recombinant-glycopegylated-exei.html
"Antihemophilic Factor (recombinant), PEGylated",https://www.drugs.com/monograph/antihemophilic-factor-recombinant-pegylated.html
Antihemophilic factor human,https://www.drugs.com/mtm/antihemophilic-factor-human.html
Antihemophilic factor recombinant,https://www.drugs.com/mtm/antihemophilic-factor-recombinant.html
Antihemophilic factor viii and von willebrand factor,https://www.drugs.com/cons/antihemophilic-factor-viii-and-von-willebrand-factor.html
Antihistamines General Statement,https://www.drugs.com/monograph/antihistamines-general-statement.html
Antilirium,https://www.drugs.com/mtm/antilirium.html
Antimuscarinics/Antispasmodics General Statement,https://www.drugs.com/monograph/antimuscarinics-antispasmodics-general-statement.html
Antinaus 50,https://www.drugs.com/cons/antinaus-50.html
Antipyrine and benzocaine,https://www.drugs.com/cons/antipyrine-and-benzocaine.html
Antipyrine and Benzocaine Ear Drops,https://www.drugs.com/pro/antipyrine-and-benzocaine-ear-drops.html
Antiseptic Skin Cleanser,https://www.drugs.com/mtm/antiseptic-skin-cleanser.html
Antispasmodic,https://www.drugs.com/cons/antispasmodic.html
Antithrombin alfa,https://www.drugs.com/monograph/antithrombin-alfa.html
Antithrombin III (Human),https://www.drugs.com/monograph/antithrombin-iii-human.html
Antithymocyte Globulin (Equine),https://www.drugs.com/monograph/antithymocyte-globulin-equine.html
Antituberculosis Agents General Statement,https://www.drugs.com/monograph/antituberculosis-agents-general-statement.html
Antitussin,https://www.drugs.com/cons/antitussin.html
Antivenin,https://www.drugs.com/cons/antivenin.html
Antivenin (Crotalidae) polyvalent,https://www.drugs.com/mtm/antivenin-crotalidae-polyvalent.html
Antivenin (crotalidae) polyvalent immune fab,https://www.drugs.com/cons/antivenin-crotalidae-polyvalent-immune-fab.html
Antivenin (latrodectus mactans),https://www.drugs.com/cons/antivenin-latrodectus-mactans.html
Antivenin (Latrodectus mactans) (Equine),https://www.drugs.com/monograph/antivenin-latrodectus-mactans-equine.html
Antivenin (micrurus fulvius),https://www.drugs.com/cons/antivenin-micrurus-fulvius.html
Antivenin (Micrurus fulvius) (Equine),https://www.drugs.com/monograph/antivenin-micrurus-fulvius-equine.html
Antivenin Black Widow Spider,https://www.drugs.com/pro/antivenin-black-widow-spider.html
Antivenin North American Coral Snake,https://www.drugs.com/pro/antivenin-north-american-coral-snake.html
Antivenin Polyvalent,https://www.drugs.com/cons/antivenin-polyvalent.html
Antivenin-Spider,https://www.drugs.com/cons/antivenin-spider.html
Antivenom Centruroides scorpion,https://www.drugs.com/mtm/antivenom-centruroides-scorpion.html
Antivert,https://www.drugs.com/antivert.html
Antivert/25,https://www.drugs.com/cons/antivert-25.html
Antivert/50,https://www.drugs.com/cons/antivert-50.html
Antizol,https://www.drugs.com/mtm/antizol.html
Anturol,https://www.drugs.com/anturol.html
Anu-Med rectal,https://www.drugs.com/mtm/anu-med-rectal.html
"Anucort-HC cream, suppository",https://www.drugs.com/mtm/anucort-hc-cream-suppository.html
Anucort-HC Suppository,https://www.drugs.com/pro/anucort-hc-suppository.html
Anusol HC,https://www.drugs.com/cons/anusol-hc.html
Anusol HC Suppository,https://www.drugs.com/pro/anusol-hc-suppository.html
"Anusol-HC cream, suppository",https://www.drugs.com/mtm/anusol-hc-cream-suppository.html
Anzemet,https://www.drugs.com/anzemet.html
Anzemet (Dolasetron Intravenous),https://www.drugs.com/cons/anzemet-dolasetron-intravenous.html
Anzemet (Dolasetron Oral),https://www.drugs.com/cons/anzemet-dolasetron-oral.html
Abecma,https://www.drugs.com/abecma.html
Abilify,https://www.drugs.com/abilify.html
Abilify Asimtufii,https://www.drugs.com/abilify-asimtufii.html
Abilify Maintena,https://www.drugs.com/abilify-maintena.html
Abiraterone,https://www.drugs.com/abiraterone.html
Acetaminophen,https://www.drugs.com/acetaminophen.html
Acetazolamide,https://www.drugs.com/mtm/acetazolamide.html
Acetylcysteine,https://www.drugs.com/mtm/acetylcysteine.html
Actemra,https://www.drugs.com/actemra.html
Actos,https://www.drugs.com/actos.html
Acyclovir,https://www.drugs.com/acyclovir.html
Adderall,https://www.drugs.com/adderall.html
Adderall XR,https://www.drugs.com/mtm/adderall-xr.html
Advair Diskus,https://www.drugs.com/mtm/advair-diskus.html
Advil,https://www.drugs.com/advil.html
Afinitor,https://www.drugs.com/afinitor.html
Agamree,https://www.drugs.com/agamree.html
Aimovig,https://www.drugs.com/aimovig.html
Ajovy,https://www.drugs.com/ajovy.html
Albuterol,https://www.drugs.com/albuterol.html
Alecensa,https://www.drugs.com/alecensa.html
Alendronate,https://www.drugs.com/mtm/alendronate.html
Alfuzosin,https://www.drugs.com/cons/alfuzosin.html
Allegra,https://www.drugs.com/allegra.html
Allopurinol,https://www.drugs.com/allopurinol.html
Alprazolam,https://www.drugs.com/alprazolam.html
Alprolix,https://www.drugs.com/alprolix.html
Alunbrig,https://www.drugs.com/alunbrig.html
Amantadine,https://www.drugs.com/amantadine.html
Ambien,https://www.drugs.com/ambien.html
Ambroxol,https://www.drugs.com/ambroxol.html
Amiodarone,https://www.drugs.com/amiodarone.html
Amitriptyline,https://www.drugs.com/amitriptyline.html
Amlodipine,https://www.drugs.com/amlodipine.html
Amoxicillin,https://www.drugs.com/amoxicillin.html
Amoxicillin and Clavulanate,https://www.drugs.com/amoxicillin_clavulanate.html
Amphetamine and dextroamphetamine,https://www.drugs.com/mtm/amphetamine-and-dextroamphetamine.html
Ampicillin,https://www.drugs.com/mtm/ampicillin.html
Amvuttra,https://www.drugs.com/amvuttra.html
Anastrozole,https://www.drugs.com/mtm/anastrozole.html
AndroGel,https://www.drugs.com/androgel.html
Annovera,https://www.drugs.com/annovera.html
Apalutamide,https://www.drugs.com/apalutamide.html
Apixaban,https://www.drugs.com/mtm/apixaban.html
Apokyn,https://www.drugs.com/apokyn.html
Apriso,https://www.drugs.com/apriso.html
Aptiom,https://www.drugs.com/aptiom.html
Aricept,https://www.drugs.com/aricept.html
Arikayce,https://www.drugs.com/arikayce.html
Arimidex,https://www.drugs.com/arimidex.html
Aripiprazole,https://www.drugs.com/aripiprazole.html
Aristada,https://www.drugs.com/aristada.html
Aromasin,https://www.drugs.com/aromasin.html
Aspirin,https://www.drugs.com/aspirin.html
Atarax,https://www.drugs.com/atarax.html
Atenolol,https://www.drugs.com/atenolol.html
Ativan,https://www.drugs.com/ativan.html
Atogepant,https://www.drugs.com/atogepant.html
Atomoxetine,https://www.drugs.com/atomoxetine.html
Atorvastatin,https://www.drugs.com/atorvastatin.html
Aubagio,https://www.drugs.com/aubagio.html
Augmentin,https://www.drugs.com/augmentin.html
Austedo,https://www.drugs.com/austedo.html
Auvelity,https://www.drugs.com/auvelity.html
Auvi-Q,https://www.drugs.com/auvi-q.html
avacincaptad pegol,https://www.drugs.com/avacincaptad-pegol.html
Avonex,https://www.drugs.com/avonex.html
Avsola,https://www.drugs.com/avsola.html
